,PY,ToIHT
21946,1674.0,37.0
21947,1663.0,31.0
21948,1690.0,41.0
21949,1647.0,43.0
21950,1588.0,47.0
21951,1518.0,38.0
21952,0.0,0.0
21953,1.0,0.0
21954,0.0,0.0
21955,1.0,0.0
21956,1.0,0.0
21957,2.0,0.0
21958,3.0,0.0
21959,5.0,0.0
21960,6.0,0.0
21961,4.0,0.0
21962,7.0,1.0
21963,12.0,1.0
21964,11.0,1.0
21965,15.0,1.0
21966,23.0,2.0
21967,36.0,3.0
21968,51.0,1.0
21969,66.0,2.0
21970,99.0,5.0
21971,143.0,2.0
21972,162.0,6.0
21973,212.0,10.0
21974,319.0,12.0
21975,482.0,19.0
21976,669.0,28.0
21977,982.0,36.0
21978,1340.0,31.0
21979,1621.0,51.0
21980,1978.0,47.0
21981,2397.0,56.0
21982,2890.0,79.0
21983,3485.0,82.0
21984,4053.0,96.0
21985,4391.0,87.0
21986,4457.0,81.0
21987,4765.0,148.0
21988,5193.0,161.0
21989,5822.0,146.0
21990,6574.0,160.0
21991,7457.0,182.0
21992,8175.0,217.0
21993,8645.0,227.0
21994,9241.0,229.0
21995,10276.0,235.0
21996,10774.0,214.0
21997,10769.0,234.0
21998,10632.0,243.0
21999,10200.0,216.0
22000,9487.0,198.0
22001,8993.0,201.0
22002,8701.0,195.0
22003,8721.0,181.0
22004,8635.0,198.0
22005,8406.0,187.0
22006,7987.0,181.0
22007,7619.0,173.0
22008,7351.0,182.0
22009,7223.0,162.0
22010,7058.0,170.0
22011,6945.0,149.0
22012,6941.0,152.0
22013,6785.0,151.0
22014,6517.0,152.0
22015,6233.0,154.0
22016,6060.0,139.0
22017,5855.0,128.0
22018,5779.0,127.0
22019,5755.0,151.0
22020,5543.0,142.0
22021,5207.0,111.0
22022,4850.0,84.0
22023,4642.0,115.0
22024,4515.0,106.0
22025,4482.0,109.0
22026,4405.0,96.0
22027,4334.0,92.0
22028,4110.0,109.0
22029,3908.0,79.0
22030,3661.0,89.0
22031,3612.0,90.0
22032,3621.0,81.0
22033,3540.0,79.0
22034,3447.0,86.0
22035,3271.0,77.0
22036,3141.0,63.0
22037,2993.0,60.0
22038,2900.0,64.0
22039,2879.0,74.0
22040,2852.0,71.0
22041,2751.0,47.0
22042,2614.0,57.0
22043,2385.0,67.0
22044,2333.0,46.0
22045,2313.0,50.0
22046,2225.0,53.0
22047,2257.0,52.0
22048,2179.0,47.0
22049,2071.0,32.0
22050,1932.0,40.0
22051,1787.0,47.0
22052,1663.0,29.0
22053,1632.0,38.0
22054,1601.0,37.0
22055,1545.0,38.0
22056,1475.0,31.0
22057,1399.0,28.0
22058,1330.0,34.0
22059,1324.0,31.0
22060,1284.0,26.0
22061,1281.0,33.0
22062,1243.0,21.0
22063,1143.0,24.0
22064,0.0,0.0
22065,0.0,0.0
22066,1.0,0.0
22067,2.0,0.0
22068,1.0,0.0
22069,1.0,0.0
22070,2.0,0.0
22071,3.0,0.0
22072,4.0,1.0
22073,6.0,0.0
22074,10.0,1.0
22075,13.0,0.0
22076,14.0,1.0
22077,18.0,0.0
22078,23.0,2.0
22079,41.0,1.0
22080,55.0,1.0
22081,72.0,3.0
22082,105.0,1.0
22083,110.0,4.0
22084,164.0,6.0
22085,228.0,5.0
22086,330.0,9.0
22087,455.0,17.0
22088,639.0,19.0
22089,916.0,30.0
22090,1183.0,40.0
22091,1428.0,41.0
22092,1747.0,57.0
22093,2152.0,63.0
22094,2627.0,66.0
22095,3192.0,65.0
22096,3719.0,90.0
22097,3921.0,93.0
22098,4112.0,97.0
22099,4405.0,98.0
22100,4871.0,113.0
22101,5436.0,135.0
22102,6061.0,126.0
22103,6647.0,170.0
22104,7418.0,179.0
22105,7914.0,154.0
22106,8443.0,172.0
22107,9420.0,207.0
22108,10211.0,201.0
22109,10447.0,211.0
22110,10190.0,224.0
22111,9799.0,189.0
22112,9432.0,206.0
22113,9056.0,185.0
22114,8741.0,161.0
22115,8604.0,197.0
22116,8667.0,196.0
22117,8421.0,163.0
22118,8038.0,184.0
22119,7580.0,168.0
22120,7218.0,175.0
22121,7175.0,159.0
22122,7148.0,160.0
22123,7180.0,167.0
22124,7150.0,160.0
22125,7019.0,168.0
22126,6784.0,140.0
22127,6596.0,150.0
22128,6571.0,148.0
22129,6524.0,161.0
22130,6597.0,148.0
22131,6537.0,127.0
22132,6325.0,151.0
22133,5982.0,152.0
22134,5660.0,133.0
22135,5579.0,152.0
22136,5371.0,137.0
22137,5513.0,140.0
22138,5533.0,136.0
22139,5360.0,125.0
22140,5084.0,127.0
22141,4853.0,132.0
22142,4850.0,103.0
22143,4726.0,104.0
22144,4686.0,114.0
22145,4566.0,113.0
22146,4437.0,106.0
22147,4202.0,90.0
22148,3951.0,103.0
22149,3949.0,68.0
22150,3845.0,92.0
22151,3767.0,74.0
22152,3733.0,76.0
22153,3617.0,86.0
22154,3437.0,77.0
22155,3318.0,84.0
22156,3281.0,83.0
22157,3236.0,75.0
22158,3213.0,63.0
22159,3156.0,93.0
22160,3069.0,79.0
22161,2968.0,68.0
22162,2778.0,68.0
22163,2637.0,73.0
22164,2546.0,66.0
22165,2486.0,43.0
22166,2459.0,53.0
22167,2426.0,48.0
22168,2327.0,67.0
22169,2186.0,43.0
22170,2120.0,56.0
22171,2141.0,54.0
22172,2066.0,29.0
22173,2066.0,53.0
22174,2069.0,59.0
22175,1921.0,41.0
22176,1.0,0.0
22177,1.0,0.0
22178,1.0,0.0
22179,0.0,0.0
22180,0.0,0.0
22181,0.0,0.0
22182,1.0,0.0
22183,2.0,0.0
22184,1.0,0.0
22185,2.0,1.0
22186,3.0,1.0
22187,6.0,1.0
22188,13.0,0.0
22189,16.0,0.0
22190,24.0,1.0
22191,31.0,2.0
22192,41.0,2.0
22193,52.0,3.0
22194,89.0,1.0
22195,108.0,4.0
22196,144.0,6.0
22197,180.0,4.0
22198,260.0,11.0
22199,395.0,14.0
22200,541.0,21.0
22201,763.0,28.0
22202,1101.0,31.0
22203,1377.0,35.0
22204,1707.0,52.0
22205,2118.0,59.0
22206,2578.0,68.0
22207,3255.0,70.0
22208,3762.0,85.0
22209,3971.0,84.0
22210,4198.0,103.0
22211,4575.0,113.0
22212,5068.0,130.0
22213,5714.0,136.0
22214,6400.0,147.0
22215,7126.0,169.0
22216,7817.0,175.0
22217,8245.0,163.0
22218,8965.0,181.0
22219,9986.0,218.0
22220,10734.0,220.0
22221,11019.0,225.0
22222,10874.0,199.0
22223,10533.0,193.0
22224,10054.0,204.0
22225,9601.0,211.0
22226,9414.0,213.0
22227,9385.0,197.0
22228,9241.0,212.0
22229,9106.0,179.0
22230,8738.0,169.0
22231,8359.0,193.0
22232,8082.0,194.0
22233,7950.0,193.0
22234,7885.0,192.0
22235,7908.0,173.0
22236,7894.0,177.0
22237,7674.0,175.0
22238,7390.0,177.0
22239,7198.0,161.0
22240,7171.0,157.0
22241,7023.0,148.0
22242,6883.0,169.0
22243,6853.0,157.0
22244,6655.0,156.0
22245,6336.0,163.0
22246,6027.0,148.0
22247,5965.0,142.0
22248,5923.0,159.0
22249,5867.0,129.0
22250,5846.0,136.0
22251,5605.0,116.0
22252,5295.0,129.0
22253,5058.0,112.0
22254,4870.0,136.0
22255,4709.0,116.0
22256,4701.0,108.0
22257,4776.0,108.0
22258,4584.0,112.0
22259,4381.0,87.0
22260,4150.0,94.0
22261,4008.0,96.0
22262,3939.0,74.0
22263,3929.0,82.0
22264,3882.0,100.0
22265,3719.0,91.0
22266,3482.0,85.0
22267,3336.0,90.0
22268,3287.0,93.0
22269,3234.0,88.0
22270,3196.0,68.0
22271,3175.0,91.0
22272,3108.0,64.0
22273,2886.0,74.0
22274,2698.0,58.0
22275,2600.0,63.0
22276,2540.0,59.0
22277,2516.0,59.0
22278,2458.0,51.0
22279,2337.0,55.0
22280,2202.0,51.0
22281,2101.0,54.0
22282,2087.0,46.0
22283,2045.0,46.0
22284,1952.0,47.0
22285,1944.0,54.0
22286,1920.0,29.0
22287,1831.0,29.0
22288,0.0,0.0
22289,1.0,0.0
22290,1.0,0.0
22291,2.0,0.0
22292,2.0,0.0
22293,1.0,0.0
22294,4.0,0.0
22295,4.0,1.0
22296,6.0,0.0
22297,8.0,1.0
22298,8.0,0.0
22299,8.0,0.0
22300,15.0,1.0
22301,16.0,3.0
22302,23.0,0.0
22303,42.0,1.0
22304,61.0,1.0
22305,92.0,6.0
22306,124.0,3.0
22307,167.0,5.0
22308,190.0,8.0
22309,253.0,7.0
22310,338.0,11.0
22311,508.0,16.0
22312,745.0,19.0
22313,1020.0,31.0
22314,1383.0,35.0
22315,1667.0,50.0
22316,2021.0,59.0
22317,2526.0,59.0
22318,3070.0,87.0
22319,3778.0,73.0
22320,4333.0,83.0
22321,4710.0,92.0
22322,4867.0,107.0
22323,5144.0,140.0
22324,5638.0,134.0
22325,6419.0,133.0
22326,7209.0,141.0
22327,8108.0,190.0
22328,8910.0,208.0
22329,9457.0,215.0
22330,9994.0,269.0
22331,11238.0,255.0
22332,12245.0,237.0
22333,12441.0,239.0
22334,12376.0,260.0
22335,11956.0,255.0
22336,11304.0,247.0
22337,10950.0,235.0
22338,10626.0,220.0
22339,10471.0,240.0
22340,10394.0,275.0
22341,10149.0,219.0
22342,9788.0,195.0
22343,9319.0,212.0
22344,8999.0,199.0
22345,8843.0,209.0
22346,8734.0,230.0
22347,8791.0,200.0
22348,8897.0,227.0
22349,8730.0,174.0
22350,8328.0,185.0
22351,7950.0,189.0
22352,7979.0,179.0
22353,7905.0,180.0
22354,7994.0,183.0
22355,7977.0,162.0
22356,7870.0,175.0
22357,7434.0,163.0
22358,7070.0,166.0
22359,6969.0,168.0
22360,6934.0,177.0
22361,6876.0,156.0
22362,6732.0,149.0
22363,6462.0,163.0
22364,6149.0,152.0
22365,5777.0,139.0
22366,5590.0,128.0
22367,5411.0,131.0
22368,5358.0,124.0
22369,5318.0,116.0
22370,5203.0,119.0
22371,4984.0,126.0
22372,4820.0,114.0
22373,4610.0,100.0
22374,4505.0,110.0
22375,4485.0,110.0
22376,4433.0,118.0
22377,4306.0,83.0
22378,4061.0,85.0
22379,3960.0,83.0
22380,3799.0,96.0
22381,3688.0,77.0
22382,3566.0,95.0
22383,3599.0,74.0
22384,3528.0,67.0
22385,3367.0,71.0
22386,3205.0,85.0
22387,3035.0,83.0
22388,3005.0,59.0
22389,2934.0,74.0
22390,2895.0,76.0
22391,2758.0,67.0
22392,2658.0,52.0
22393,2574.0,56.0
22394,2564.0,61.0
22395,2478.0,56.0
22396,2462.0,48.0
22397,2419.0,60.0
22398,2407.0,59.0
22399,2278.0,51.0
22400,1.0,1.0
22401,1.0,0.0
22402,1.0,0.0
22403,1.0,0.0
22404,3.0,1.0
22405,3.0,0.0
22406,5.0,0.0
22407,4.0,0.0
22408,6.0,0.0
22409,4.0,1.0
22410,3.0,0.0
22411,6.0,0.0
22412,6.0,1.0
22413,15.0,0.0
22414,19.0,1.0
22415,24.0,1.0
22416,29.0,1.0
22417,43.0,2.0
22418,68.0,1.0
22419,93.0,2.0
22420,119.0,6.0
22421,150.0,8.0
22422,218.0,5.0
22423,298.0,4.0
22424,408.0,11.0
22425,536.0,15.0
22426,732.0,25.0
22427,949.0,21.0
22428,1154.0,27.0
22429,1355.0,35.0
22430,1685.0,38.0
22431,2071.0,45.0
22432,2419.0,52.0
22433,2723.0,67.0
22434,2851.0,57.0
22435,3056.0,72.0
22436,3349.0,74.0
22437,3768.0,84.0
22438,4208.0,87.0
22439,4702.0,93.0
22440,5142.0,135.0
22441,5418.0,122.0
22442,5860.0,132.0
22443,6635.0,140.0
22444,7293.0,143.0
22445,7541.0,124.0
22446,7567.0,155.0
22447,7263.0,126.0
22448,7059.0,126.0
22449,6769.0,148.0
22450,6710.0,148.0
22451,6572.0,128.0
22452,6700.0,168.0
22453,6676.0,164.0
22454,6566.0,151.0
22455,6255.0,138.0
22456,6081.0,145.0
22457,6095.0,119.0
22458,6188.0,120.0
22459,6303.0,147.0
22460,6409.0,120.0
22461,6348.0,152.0
22462,6067.0,146.0
22463,5975.0,134.0
22464,6042.0,127.0
22465,6042.0,146.0
22466,6127.0,122.0
22467,6123.0,142.0
22468,6142.0,126.0
22469,5840.0,136.0
22470,5769.0,97.0
22471,5717.0,122.0
22472,5721.0,125.0
22473,5624.0,128.0
22474,5639.0,127.0
22475,5658.0,125.0
22476,5296.0,126.0
22477,5091.0,112.0
22478,5008.0,110.0
22479,4930.0,137.0
22480,5041.0,134.0
22481,5011.0,108.0
22482,5043.0,121.0
22483,4897.0,113.0
22484,4673.0,120.0
22485,4622.0,105.0
22486,4493.0,110.0
22487,4496.0,97.0
22488,4493.0,100.0
22489,4431.0,93.0
22490,4281.0,89.0
22491,4108.0,95.0
22492,4032.0,95.0
22493,3936.0,95.0
22494,4042.0,99.0
22495,4067.0,71.0
22496,4063.0,75.0
22497,3903.0,108.0
22498,3639.0,95.0
22499,3526.0,85.0
22500,3537.0,96.0
22501,3453.0,71.0
22502,3485.0,84.0
22503,3437.0,70.0
22504,3345.0,68.0
22505,3270.0,85.0
22506,3172.0,75.0
22507,3215.0,68.0
22508,3174.0,69.0
22509,3187.0,74.0
22510,3120.0,75.0
22511,2976.0,61.0
22512,1.0,0.0
22513,1.0,0.0
22514,0.0,0.0
22515,1.0,0.0
22516,0.0,0.0
22517,0.0,0.0
22518,1.0,0.0
22519,0.0,0.0
22520,1.0,0.0
22521,3.0,0.0
22522,3.0,0.0
22523,4.0,0.0
22524,6.0,0.0
22525,7.0,0.0
22526,9.0,0.0
22527,19.0,1.0
22528,25.0,1.0
22529,47.0,0.0
22530,71.0,2.0
22531,82.0,2.0
22532,113.0,1.0
22533,149.0,4.0
22534,230.0,4.0
22535,344.0,12.0
22536,457.0,22.0
22537,725.0,23.0
22538,944.0,19.0
22539,1228.0,36.0
22540,1556.0,44.0
22541,1918.0,69.0
22542,2389.0,61.0
22543,2890.0,68.0
22544,3443.0,73.0
22545,3678.0,102.0
22546,3893.0,103.0
22547,4090.0,112.0
22548,4674.0,99.0
22549,5181.0,120.0
22550,5861.0,141.0
22551,6676.0,150.0
22552,7417.0,174.0
22553,7854.0,163.0
22554,8454.0,201.0
22555,9470.0,187.0
22556,10240.0,188.0
22557,10406.0,210.0
22558,10188.0,197.0
22559,9917.0,200.0
22560,9367.0,210.0
22561,8884.0,227.0
22562,8717.0,166.0
22563,8594.0,222.0
22564,8501.0,186.0
22565,8333.0,154.0
22566,7984.0,192.0
22567,7547.0,171.0
22568,7200.0,185.0
22569,7115.0,187.0
22570,7203.0,167.0
22571,7186.0,168.0
22572,7273.0,176.0
22573,7120.0,165.0
22574,6722.0,138.0
22575,6377.0,168.0
22576,6450.0,151.0
22577,6537.0,141.0
22578,6601.0,144.0
22579,6460.0,139.0
22580,6305.0,138.0
22581,5987.0,124.0
22582,5675.0,135.0
22583,5516.0,140.0
22584,5386.0,145.0
22585,5363.0,148.0
22586,5279.0,120.0
22587,5198.0,103.0
22588,4811.0,103.0
22589,4556.0,87.0
22590,4466.0,115.0
22591,4438.0,108.0
22592,4461.0,101.0
22593,4399.0,96.0
22594,4188.0,99.0
22595,3968.0,99.0
22596,3849.0,92.0
22597,3769.0,85.0
22598,3709.0,86.0
22599,3703.0,73.0
22600,3705.0,87.0
22601,3512.0,93.0
22602,3253.0,76.0
22603,3161.0,90.0
22604,3058.0,62.0
22605,3034.0,64.0
22606,3003.0,74.0
22607,2976.0,69.0
22608,2917.0,74.0
22609,2750.0,75.0
22610,2589.0,66.0
22611,2460.0,48.0
22612,2323.0,45.0
22613,2311.0,52.0
22614,2295.0,59.0
22615,2304.0,55.0
22616,2153.0,54.0
22617,2081.0,51.0
22618,1981.0,47.0
22619,1991.0,36.0
22620,1937.0,50.0
22621,1886.0,44.0
22622,1842.0,43.0
22623,1703.0,53.0
22624,0.0,0.0
22625,0.0,0.0
22626,0.0,0.0
22627,0.0,0.0
22628,0.0,0.0
22629,0.0,0.0
22630,0.0,0.0
22631,0.0,0.0
22632,1.0,0.0
22633,2.0,0.0
22634,1.0,0.0
22635,6.0,0.0
22636,8.0,0.0
22637,11.0,1.0
22638,12.0,0.0
22639,23.0,0.0
22640,41.0,2.0
22641,44.0,1.0
22642,74.0,3.0
22643,113.0,3.0
22644,135.0,7.0
22645,177.0,8.0
22646,249.0,12.0
22647,359.0,13.0
22648,523.0,20.0
22649,787.0,25.0
22650,1022.0,32.0
22651,1263.0,37.0
22652,1578.0,35.0
22653,2034.0,55.0
22654,2491.0,60.0
22655,3106.0,78.0
22656,3571.0,73.0
22657,3803.0,93.0
22658,4040.0,84.0
22659,4312.0,98.0
22660,4649.0,127.0
22661,5232.0,131.0
22662,5996.0,153.0
22663,6691.0,163.0
22664,7461.0,182.0
22665,7935.0,190.0
22666,8487.0,174.0
22667,9579.0,201.0
22668,10411.0,190.0
22669,10468.0,197.0
22670,10382.0,218.0
22671,10057.0,201.0
22672,9526.0,195.0
22673,9101.0,216.0
22674,8936.0,194.0
22675,8875.0,203.0
22676,8923.0,182.0
22677,8810.0,186.0
22678,8388.0,185.0
22679,8065.0,162.0
22680,7693.0,173.0
22681,7545.0,172.0
22682,7614.0,169.0
22683,7576.0,177.0
22684,7611.0,163.0
22685,7457.0,165.0
22686,7188.0,163.0
22687,6899.0,155.0
22688,6873.0,163.0
22689,6834.0,167.0
22690,6870.0,155.0
22691,6895.0,147.0
22692,6701.0,145.0
22693,6504.0,131.0
22694,6101.0,136.0
22695,5959.0,142.0
22696,5897.0,147.0
22697,5890.0,126.0
22698,5844.0,141.0
22699,5571.0,118.0
22700,5276.0,142.0
22701,5114.0,116.0
22702,4938.0,128.0
22703,4946.0,124.0
22704,4918.0,92.0
22705,4880.0,101.0
22706,4706.0,104.0
22707,4479.0,101.0
22708,4349.0,106.0
22709,4259.0,94.0
22710,4212.0,93.0
22711,4151.0,100.0
22712,4120.0,94.0
22713,4052.0,101.0
22714,3750.0,71.0
22715,3611.0,74.0
22716,3596.0,79.0
22717,3540.0,84.0
22718,3493.0,74.0
22719,3395.0,85.0
22720,3359.0,85.0
22721,3181.0,86.0
22722,2960.0,77.0
22723,2826.0,56.0
22724,2715.0,62.0
22725,2750.0,57.0
22726,2735.0,57.0
22727,2601.0,60.0
22728,2486.0,69.0
22729,2381.0,75.0
22730,2335.0,54.0
22731,2260.0,62.0
22732,2222.0,49.0
22733,2198.0,49.0
22734,2159.0,49.0
22735,2054.0,43.0
22736,0.0,0.0
22737,0.0,0.0
22738,1.0,0.0
22739,1.0,0.0
22740,3.0,0.0
22741,2.0,0.0
22742,2.0,0.0
22743,2.0,0.0
22744,3.0,0.0
22745,4.0,0.0
22746,7.0,1.0
22747,8.0,0.0
22748,9.0,1.0
22749,18.0,0.0
22750,17.0,0.0
22751,27.0,2.0
22752,34.0,1.0
22753,55.0,2.0
22754,70.0,2.0
22755,119.0,5.0
22756,144.0,4.0
22757,195.0,0.0
22758,260.0,13.0
22759,366.0,9.0
22760,533.0,8.0
22761,801.0,25.0
22762,1121.0,25.0
22763,1351.0,30.0
22764,1593.0,40.0
22765,1953.0,50.0
22766,2313.0,48.0
22767,2863.0,64.0
22768,3317.0,71.0
22769,3537.0,66.0
22770,3719.0,77.0
22771,3838.0,85.0
22772,4247.0,94.0
22773,4689.0,86.0
22774,5158.0,130.0
22775,5871.0,145.0
22776,6397.0,164.0
22777,6674.0,155.0
22778,7315.0,154.0
22779,8004.0,154.0
22780,8636.0,172.0
22781,8758.0,173.0
22782,8742.0,129.0
22783,8612.0,173.0
22784,8107.0,173.0
22785,7645.0,174.0
22786,7452.0,161.0
22787,7299.0,158.0
22788,7303.0,159.0
22789,7192.0,154.0
22790,6809.0,149.0
22791,6391.0,132.0
22792,5991.0,157.0
22793,5894.0,127.0
22794,5918.0,140.0
22795,5917.0,136.0
22796,5940.0,148.0
22797,5863.0,154.0
22798,5627.0,122.0
22799,5409.0,131.0
22800,5404.0,129.0
22801,5382.0,121.0
22802,5344.0,109.0
22803,5303.0,123.0
22804,5123.0,115.0
22805,4770.0,115.0
22806,4630.0,98.0
22807,4559.0,110.0
22808,4539.0,109.0
22809,4404.0,85.0
22810,4385.0,105.0
22811,4251.0,116.0
22812,4021.0,95.0
22813,3892.0,101.0
22814,3803.0,89.0
22815,3687.0,85.0
22816,3652.0,89.0
22817,3604.0,79.0
22818,3560.0,71.0
22819,3365.0,84.0
22820,3186.0,74.0
22821,3059.0,85.0
22822,3037.0,62.0
22823,3057.0,80.0
22824,3039.0,69.0
22825,2941.0,69.0
22826,2803.0,72.0
22827,2748.0,60.0
22828,2671.0,76.0
22829,2553.0,44.0
22830,2529.0,57.0
22831,2476.0,60.0
22832,2456.0,73.0
22833,2306.0,46.0
22834,2209.0,44.0
22835,2080.0,46.0
22836,2084.0,44.0
22837,2045.0,51.0
22838,1967.0,49.0
22839,1888.0,28.0
22840,1802.0,41.0
22841,1729.0,38.0
22842,1634.0,45.0
22843,1556.0,29.0
22844,1576.0,33.0
22845,1529.0,39.0
22846,1525.0,36.0
22847,1474.0,40.0
22848,1.0,0.0
22849,0.0,0.0
22850,0.0,0.0
22851,1.0,0.0
22852,0.0,0.0
22853,0.0,0.0
22854,0.0,0.0
22855,2.0,0.0
22856,1.0,0.0
22857,8.0,0.0
22858,6.0,0.0
22859,14.0,0.0
22860,12.0,0.0
22861,10.0,1.0
22862,24.0,1.0
22863,32.0,3.0
22864,44.0,0.0
22865,64.0,0.0
22866,95.0,3.0
22867,133.0,4.0
22868,162.0,6.0
22869,196.0,8.0
22870,283.0,9.0
22871,398.0,25.0
22872,564.0,17.0
22873,823.0,16.0
22874,1152.0,34.0
22875,1409.0,27.0
22876,1717.0,40.0
22877,2056.0,56.0
22878,2542.0,74.0
22879,3178.0,57.0
22880,3579.0,76.0
22881,3822.0,77.0
22882,3904.0,97.0
22883,4125.0,97.0
22884,4557.0,121.0
22885,5173.0,111.0
22886,5905.0,130.0
22887,6588.0,157.0
22888,7136.0,160.0
22889,7441.0,174.0
22890,8053.0,184.0
22891,8961.0,176.0
22892,9519.0,178.0
22893,9719.0,194.0
22894,9560.0,172.0
22895,9213.0,185.0
22896,8579.0,173.0
22897,8095.0,140.0
22898,7789.0,172.0
22899,7621.0,167.0
22900,7467.0,171.0
22901,7310.0,154.0
22902,6823.0,170.0
22903,6394.0,151.0
22904,6270.0,159.0
22905,6136.0,165.0
22906,6076.0,141.0
22907,6128.0,144.0
22908,6045.0,143.0
22909,5925.0,149.0
22910,5619.0,122.0
22911,5352.0,141.0
22912,5070.0,114.0
22913,5083.0,113.0
22914,5075.0,104.0
22915,5048.0,113.0
22916,4858.0,102.0
22917,4498.0,112.0
22918,4347.0,111.0
22919,4187.0,109.0
22920,4064.0,98.0
22921,4042.0,90.0
22922,3987.0,83.0
22923,3808.0,82.0
22924,3514.0,88.0
22925,3336.0,93.0
22926,3182.0,78.0
22927,3055.0,89.0
22928,3054.0,82.0
22929,3007.0,65.0
22930,2893.0,63.0
22931,2712.0,62.0
22932,2617.0,52.0
22933,2562.0,55.0
22934,2493.0,52.0
22935,2472.0,56.0
22936,2393.0,45.0
22937,2330.0,44.0
22938,2151.0,57.0
22939,1964.0,47.0
22940,1885.0,49.0
22941,1840.0,37.0
22942,1856.0,42.0
22943,1847.0,32.0
22944,1799.0,44.0
22945,1706.0,30.0
22946,1555.0,27.0
22947,1449.0,33.0
22948,1405.0,34.0
22949,1354.0,29.0
22950,1322.0,25.0
22951,1229.0,22.0
22952,1149.0,40.0
22953,1116.0,33.0
22954,1043.0,18.0
22955,1016.0,29.0
22956,980.0,17.0
22957,930.0,16.0
22958,929.0,19.0
22959,882.0,23.0
22960,1.0,0.0
22961,1.0,0.0
22962,1.0,0.0
22963,2.0,0.0
22964,2.0,0.0
22965,3.0,0.0
22966,4.0,0.0
22967,5.0,0.0
22968,4.0,1.0
22969,13.0,0.0
22970,19.0,0.0
22971,30.0,0.0
22972,29.0,2.0
22973,30.0,0.0
22974,42.0,2.0
22975,62.0,3.0
22976,83.0,4.0
22977,112.0,6.0
22978,159.0,2.0
22979,195.0,3.0
22980,248.0,11.0
22981,358.0,8.0
22982,448.0,13.0
22983,658.0,20.0
22984,938.0,29.0
22985,1304.0,22.0
22986,1764.0,38.0
22987,2046.0,54.0
22988,2481.0,75.0
22989,3008.0,71.0
22990,3695.0,79.0
22991,4469.0,99.0
22992,5111.0,88.0
22993,5361.0,102.0
22994,5557.0,133.0
22995,5865.0,138.0
22996,6333.0,170.0
22997,7113.0,161.0
22998,7715.0,169.0
22999,8573.0,185.0
23000,9293.0,220.0
23001,9563.0,210.0
23002,10259.0,228.0
23003,11244.0,219.0
23004,12062.0,245.0
23005,11924.0,232.0
23006,11706.0,245.0
23007,11232.0,218.0
23008,10708.0,228.0
23009,10109.0,235.0
23010,9821.0,216.0
23011,9597.0,192.0
23012,9501.0,188.0
23013,9352.0,208.0
23014,8726.0,214.0
23015,8112.0,218.0
23016,7847.0,180.0
23017,7589.0,184.0
23018,7492.0,193.0
23019,7441.0,155.0
23020,7549.0,170.0
23021,7368.0,188.0
23022,6918.0,156.0
23023,6525.0,140.0
23024,6407.0,145.0
23025,6306.0,123.0
23026,6159.0,134.0
23027,5997.0,118.0
23028,5843.0,150.0
23029,5569.0,144.0
23030,5300.0,131.0
23031,5212.0,132.0
23032,5022.0,130.0
23033,4895.0,117.0
23034,4797.0,102.0
23035,4565.0,105.0
23036,4313.0,94.0
23037,4142.0,113.0
23038,4047.0,88.0
23039,4009.0,92.0
23040,3858.0,111.0
23041,3716.0,63.0
23042,3598.0,67.0
23043,3407.0,73.0
23044,3263.0,79.0
23045,3123.0,72.0
23046,3042.0,59.0
23047,2989.0,80.0
23048,2845.0,59.0
23049,2717.0,57.0
23050,2561.0,59.0
23051,2461.0,42.0
23052,2407.0,69.0
23053,2325.0,69.0
23054,2319.0,56.0
23055,2341.0,49.0
23056,2236.0,58.0
23057,2053.0,41.0
23058,1923.0,43.0
23059,1846.0,41.0
23060,1780.0,44.0
23061,1787.0,30.0
23062,1719.0,38.0
23063,1606.0,36.0
23064,1520.0,37.0
23065,1478.0,38.0
23066,1423.0,41.0
23067,1375.0,31.0
23068,1384.0,25.0
23069,1337.0,30.0
23070,1297.0,27.0
23071,1232.0,27.0
23072,1.0,0.0
23073,0.0,0.0
23074,2.0,0.0
23075,2.0,0.0
23076,2.0,1.0
23077,4.0,0.0
23078,3.0,1.0
23079,4.0,1.0
23080,2.0,0.0
23081,4.0,0.0
23082,9.0,0.0
23083,17.0,0.0
23084,21.0,0.0
23085,21.0,1.0
23086,26.0,0.0
23087,39.0,2.0
23088,55.0,3.0
23089,88.0,0.0
23090,113.0,6.0
23091,148.0,5.0
23092,185.0,7.0
23093,262.0,11.0
23094,385.0,12.0
23095,575.0,22.0
23096,799.0,32.0
23097,1090.0,26.0
23098,1409.0,35.0
23099,1723.0,52.0
23100,2136.0,56.0
23101,2621.0,67.0
23102,3214.0,80.0
23103,3888.0,86.0
23104,4432.0,104.0
23105,4693.0,130.0
23106,4889.0,132.0
23107,5235.0,124.0
23108,5712.0,153.0
23109,6493.0,149.0
23110,7331.0,180.0
23111,8169.0,194.0
23112,8751.0,181.0
23113,9377.0,239.0
23114,9876.0,226.0
23115,10872.0,219.0
23116,11660.0,208.0
23117,11771.0,234.0
23118,11493.0,218.0
23119,10952.0,235.0
23120,10306.0,208.0
23121,9837.0,216.0
23122,9536.0,220.0
23123,9460.0,203.0
23124,9327.0,177.0
23125,9039.0,192.0
23126,8682.0,192.0
23127,8137.0,177.0
23128,7672.0,179.0
23129,7409.0,186.0
23130,7458.0,169.0
23131,7400.0,187.0
23132,7396.0,160.0
23133,7171.0,144.0
23134,6843.0,145.0
23135,6410.0,152.0
